Date,Close/Last,Volume,Open,High,Low
06/29/2017,359.75,159167,360,362.25,356.25
06/28/2017,356.75,196726,355.5,360.5,356.75
06/27/2017,359.25,188447,359,364.25,359.25
06/26/2017,359,184341,359,361.75,357.25
06/23/2017,357.75,224348,358.25,364.75,356.5
06/22/2017,362.75,161284,362.5,369.25,362.5
06/21/2017,368.75,143466,368.5,373.5,368.25
06/20/2017,370,182300,370,377.5,369.25
06/19/2017,375.25,215498,375.5,381.5,375.25
06/16/2017,384,194053,383.75,384.5,377
06/15/2017,379.5,253445,377.5,382,370
06/14/2017,377,183900,376.5,385,376.75
06/13/2017,381,213077,381,383.75,377.5
06/12/2017,377.25,333169,377,387.25,376.25
06/09/2017,387.75,240618,387.25,389.5,380.75
06/08/2017,385.75,369203,384.5,391.75,384.25
06/07/2017,384.75,482695,385,387,378.25
06/06/2017,377.25,238289,378,379.75,371.25
06/05/2017,373,176356,372.75,375.5,372
06/02/2017,372.75,114144,371.75,374.75,369.5
06/01/2017,370.5,161024,370,373.75,367.5
05/31/2017,372,243760,371,376.5,369
05/30/2017,367,190405,367,373.75,366.25
05/26/2017,374.25,113520,374,374.75,368.75
05/25/2017,369.25,99871,369.25,373,368.75
05/24/2017,371.25,90276,371,371.5,368.75
05/23/2017,369.5,168280,370,375.75,369
05/22/2017,375,159786,375,377.5,371.75
05/19/2017,372.5,190621,371.75,373,366
05/18/2017,366,184740,366,371.5,364.25
05/17/2017,371.5,133085,371,372.25,366.25
05/16/2017,367.75,104377,367.25,368.75,365.25
05/15/2017,367.75,109353,367.5,371.75,367.25
05/12/2017,371,205,361,362,360
05/11/2017,360.5,340,363.25,364.25,360.25
05/10/2017,365.25,1015,358.75,365,358.25
05/09/2017,358.25,1631,358.25,360.5,357.25
05/08/2017,356.75,1897,360.5,360.5,356.5
05/05/2017,361.75,2388,359,365.5,359
05/04/2017,358,2961,367,367.5,357.5
05/03/2017,366.25,4165,363.5,367.5,362.25
05/02/2017,364,4395,357,369.75,362.25
05/01/2017,369.25,8976,365,370.5,361.75
04/28/2017,358,30659,363,361.25,355.5
04/27/2017,362,133484,360.75,364,358.5
04/26/2017,359,172059,359,367.25,358.25
04/25/2017,365,156080,363,368.25,356.25
04/24/2017,359.25,124732,359.25,360.5,356.25
04/21/2017,357,159992,357,358.75,354.25
04/20/2017,357.75,149584,357.25,363.75,357.25
04/19/2017,361.75,164525,361.25,365.25,360.5
04/18/2017,361.75,172137,361,368,360.75
04/17/2017,366.5,125614,366.75,372,365.5
04/13/2017,371,235728,370.75,373,368.5
04/12/2017,369,202294,368.75,371.5,366.25
04/11/2017,366.5,227008,366.5,369,362.25
04/10/2017,367,191561,365,367,359
04/07/2017,359.5,199932,360,361.75,357.25
04/06/2017,360.75,115559,360.25,365.5,360
04/05/2017,364.75,124454,364.25,365.75,361.5
04/04/2017,363,140591,363,369.75,362.75
04/03/2017,367.75,211917,367,371.75,365.5
03/31/2017,364.25,285282,364,366.75,355
03/30/2017,357.5,89553,357.5,358.75,356.75
03/29/2017,358.5,125610,358,360.75,356.5
03/28/2017,357.75,105630,356.75,358.75,355.75
03/27/2017,355.75,131405,355.75,358.25,354.25
03/24/2017,356.25,101102,356.25,358,355.25
03/23/2017,356.75,115146,357,359.75,356.25
03/22/2017,358.75,125392,358.25,361.75,358.25
03/21/2017,361.25,143182,361,364,359.25
03/20/2017,363.5,134208,363.25,370.75,363
03/17/2017,367.5,82555,367.25,367.75,364.5
03/16/2017,366,102119,366,367,363.5
03/15/2017,363.5,97601,363.5,364.75,362
03/14/2017,353.75,518,354,358.25,353
03/13/2017,354.5,1637,356.5,358.75,353.5
03/10/2017,358,1739,359,360.25,356
03/09/2017,359.75,1999,365,366.5,359.25
03/08/2017,365.25,7048,368.25,370.25,365
03/07/2017,369.5,4250,373,373.25,367.5
03/06/2017,372.75,3515,376,377,371
