Date,Close/Last,Volume,Open,High,Low
10/04/2021,1.0493,N/A,1.0493,1.0493,1.0493
10/01/2021,1.0453,N/A,1.0453,1.0453,1.0453
09/30/2021,1.058,N/A,1.058,1.058,1.058
09/29/2021,1.0194,N/A,1.0194,1.0194,1.0194
09/28/2021,1.0003,N/A,1.0003,1.0003,1.0003
09/27/2021,0.9805,N/A,0.9805,0.9805,0.9805
09/24/2021,0.9599,N/A,0.9599,0.9599,0.9599
09/23/2021,0.9331,N/A,0.9331,0.9331,0.9331
09/22/2021,0.9183,N/A,0.9183,0.9183,0.9183
09/21/2021,0.9118,N/A,0.9118,0.9118,0.9118
09/20/2021,0.8989,N/A,0.8989,0.8989,0.8989
09/17/2021,0.9332,N/A,0.9332,0.9332,0.9332
09/16/2021,0.9341,N/A,0.9341,0.9341,0.9341
09/15/2021,0.9467,N/A,0.9467,0.9467,0.9467
09/14/2021,0.9496,N/A,0.9496,0.9496,0.9496
09/13/2021,0.9441,N/A,0.9441,0.9441,0.9441
09/10/2021,0.9523,N/A,0.9523,0.9523,0.9523
09/09/2021,0.9456,N/A,0.9456,0.9456,0.9456
09/08/2021,0.952,N/A,0.952,0.952,0.952
09/07/2021,0.9541,N/A,0.9541,0.9541,0.9541
09/03/2021,0.9562,N/A,0.9562,0.9562,0.9562
09/02/2021,0.9514,N/A,0.9514,0.9514,0.9514
09/01/2021,0.9415,N/A,0.9415,0.9415,0.9415
08/31/2021,0.9391,N/A,0.9391,0.9391,0.9391
08/30/2021,0.9561,N/A,0.9561,0.9561,0.9561
08/27/2021,0.9627,N/A,0.9627,0.9627,0.9627
08/26/2021,0.9536,N/A,0.9536,0.9536,0.9536
08/25/2021,0.9595,N/A,0.9595,0.9595,0.9595
08/24/2021,0.9576,N/A,0.9576,0.9576,0.9576
08/23/2021,0.9454,N/A,0.9454,0.9454,0.9454
08/20/2021,0.939,N/A,0.939,0.939,0.939
08/19/2021,0.9347,N/A,0.9347,0.9347,0.9347
08/18/2021,0.9552,N/A,0.9552,0.9552,0.9552
08/17/2021,0.957,N/A,0.957,0.957,0.957
08/16/2021,0.9485,N/A,0.9485,0.9485,0.9485
08/13/2021,0.9521,N/A,0.9521,0.9521,0.9521
08/12/2021,0.9377,N/A,0.9377,0.9377,0.9377
08/11/2021,0.9164,N/A,0.9164,0.9164,0.9164
08/10/2021,0.9274,N/A,0.9274,0.9274,0.9274
08/09/2021,0.913,N/A,0.913,0.913,0.913
08/06/2021,0.9242,N/A,0.9242,0.9242,0.9242
08/05/2021,0.9117,N/A,0.9117,0.9117,0.9117
08/04/2021,0.9072,N/A,0.9072,0.9072,0.9072
08/03/2021,0.903,N/A,0.903,0.903,0.903
08/02/2021,0.9007,N/A,0.9007,0.9007,0.9007
07/30/2021,0.8983,N/A,0.8983,0.8983,0.8983
07/29/2021,0.9076,N/A,0.9076,0.9076,0.9076
07/28/2021,0.9091,N/A,0.9091,0.9091,0.9091
07/27/2021,0.9074,N/A,0.9074,0.9074,0.9074
07/26/2021,0.9029,N/A,0.9029,0.9029,0.9029
07/23/2021,0.9032,N/A,0.9032,0.9032,0.9032
07/22/2021,0.9027,N/A,0.9027,0.9027,0.9027
07/21/2021,0.8909,N/A,0.8909,0.8909,0.8909
07/20/2021,0.8887,N/A,0.8887,0.8887,0.8887
07/19/2021,0.8711,N/A,0.8711,0.8711,0.8711
07/16/2021,0.907,N/A,0.907,0.907,0.907
07/15/2021,0.8984,N/A,0.8984,0.8984,0.8984
07/14/2021,0.9057,N/A,0.9057,0.9057,0.9057
07/13/2021,0.8877,N/A,0.8877,0.8877,0.8877
07/12/2021,0.8847,N/A,0.8847,0.8847,0.8847
07/09/2021,0.8799,N/A,0.8799,0.8799,0.8799
07/08/2021,0.8733,N/A,0.8733,0.8733,0.8733
07/07/2021,0.8808,N/A,0.8808,0.8808,0.8808
07/06/2021,0.8786,N/A,0.8786,0.8786,0.8786
07/02/2021,0.8751,N/A,0.8751,0.8751,0.8751
07/01/2021,0.8649,N/A,0.8649,0.8649,0.8649
06/30/2021,0.8551,N/A,0.8551,0.8551,0.8551
06/29/2021,0.8814,N/A,0.8814,0.8814,0.8814
06/28/2021,0.8827,N/A,0.8827,0.8827,0.8827
06/25/2021,0.8804,N/A,0.8804,0.8804,0.8804
06/24/2021,0.8753,N/A,0.8753,0.8753,0.8753
06/23/2021,0.8646,N/A,0.8646,0.8646,0.8646
06/22/2021,0.8422,N/A,0.8422,0.8422,0.8422
06/21/2021,0.8409,N/A,0.8409,0.8409,0.8409
06/18/2021,0.8442,N/A,0.8442,0.8442,0.8442
06/17/2021,0.8417,N/A,0.8417,0.8417,0.8417
06/16/2021,0.8533,N/A,0.8533,0.8533,0.8533
06/15/2021,0.8528,N/A,0.8528,0.8528,0.8528
06/14/2021,0.8495,N/A,0.8495,0.8495,0.8495
06/11/2021,0.87,N/A,0.87,0.87,0.87
06/10/2021,0.8736,N/A,0.8736,0.8736,0.8736
06/09/2021,0.8662,N/A,0.8662,0.8662,0.8662
06/08/2021,0.8514,N/A,0.8514,0.8514,0.8514
06/07/2021,0.858,N/A,0.858,0.858,0.858
06/04/2021,0.858,N/A,0.858,0.858,0.858
06/03/2021,0.8421,N/A,0.8421,0.8421,0.8421
06/02/2021,0.8377,N/A,0.8377,0.8377,0.8377
06/01/2021,0.8425,N/A,0.8425,0.8425,0.8425
05/28/2021,0.8212,N/A,0.8212,0.8212,0.8212
05/27/2021,0.8261,N/A,0.8261,0.8261,0.8261
05/26/2021,0.8244,N/A,0.8244,0.8244,0.8244
05/25/2021,0.8271,N/A,0.8271,0.8271,0.8271
05/24/2021,0.8282,N/A,0.8282,0.8282,0.8282
05/21/2021,0.8282,N/A,0.8282,0.8282,0.8282
05/20/2021,0.8292,N/A,0.8292,0.8292,0.8292
05/19/2021,0.8292,N/A,0.8292,0.8292,0.8292
05/18/2021,0.8401,N/A,0.8401,0.8401,0.8401
05/17/2021,0.8232,N/A,0.8232,0.8232,0.8232
05/14/2021,0.8243,N/A,0.8243,0.8243,0.8243
05/13/2021,0.8498,N/A,0.8498,0.8498,0.8498
05/12/2021,0.8823,N/A,0.8823,0.8823,0.8823
05/11/2021,0.8775,N/A,0.8775,0.8775,0.8775
05/10/2021,0.8847,N/A,0.8847,0.8847,0.8847
05/07/2021,0.8966,N/A,0.8966,0.8966,0.8966
05/06/2021,0.9058,N/A,0.9058,0.9058,0.9058
05/05/2021,0.8733,N/A,0.8733,0.8733,0.8733
05/04/2021,0.8717,N/A,0.8717,0.8717,0.8717
05/03/2021,0.8786,N/A,0.8786,0.8786,0.8786
04/30/2021,0.8808,N/A,0.8808,0.8808,0.8808
04/29/2021,0.8654,N/A,0.8654,0.8654,0.8654
04/28/2021,0.8952,N/A,0.8952,0.8952,0.8952
04/27/2021,0.9142,N/A,0.9142,0.9142,0.9142
04/26/2021,0.8922,N/A,0.8922,0.8922,0.8922
04/23/2021,0.8751,N/A,0.8751,0.8751,0.8751
04/22/2021,0.8464,N/A,0.8464,0.8464,0.8464
04/21/2021,0.8483,N/A,0.8483,0.8483,0.8483
04/20/2021,0.8377,N/A,0.8377,0.8377,0.8377
04/19/2021,0.8326,N/A,0.8326,0.8326,0.8326
04/16/2021,0.8371,N/A,0.8371,0.8371,0.8371
04/15/2021,0.8502,N/A,0.8502,0.8502,0.8502
04/14/2021,0.842,N/A,0.842,0.842,0.842
04/13/2021,0.8182,N/A,0.8182,0.8182,0.8182
04/12/2021,0.8014,N/A,0.8014,0.8014,0.8014
04/09/2021,0.824,N/A,0.824,0.824,0.824
04/08/2021,0.8141,N/A,0.8141,0.8141,0.8141
04/07/2021,0.795,N/A,0.795,0.795,0.795
04/06/2021,0.7922,N/A,0.7922,0.7922,0.7922
04/05/2021,0.7788,N/A,0.7788,0.7788,0.7788
04/01/2021,0.7795,N/A,0.7795,0.7795,0.7795
03/31/2021,0.8088,N/A,0.8088,0.8088,0.8088
03/30/2021,0.8064,N/A,0.8064,0.8064,0.8064
03/29/2021,0.8049,N/A,0.8049,0.8049,0.8049
03/26/2021,0.8038,N/A,0.8038,0.8038,0.8038
03/25/2021,0.7844,N/A,0.7844,0.7844,0.7844
03/24/2021,0.8244,N/A,0.8244,0.8244,0.8244
03/23/2021,0.8353,N/A,0.8353,0.8353,0.8353
03/22/2021,0.8462,N/A,0.8462,0.8462,0.8462
03/19/2021,0.8468,N/A,0.8468,0.8468,0.8468
03/18/2021,0.8545,N/A,0.8545,0.8545,0.8545
03/17/2021,0.8651,N/A,0.8651,0.8651,0.8651
03/16/2021,0.8692,N/A,0.8692,0.8692,0.8692
03/15/2021,0.8672,N/A,0.8672,0.8672,0.8672
03/12/2021,0.8756,N/A,0.8756,0.8756,0.8756
03/11/2021,0.8835,N/A,0.8835,0.8835,0.8835
03/10/2021,0.8522,N/A,0.8522,0.8522,0.8522
03/09/2021,0.8432,N/A,0.8432,0.8432,0.8432
03/08/2021,0.8832,N/A,0.8832,0.8832,0.8832
03/05/2021,0.8776,N/A,0.8776,0.8776,0.8776
03/04/2021,0.8714,N/A,0.8714,0.8714,0.8714
03/03/2021,0.8845,N/A,0.8845,0.8845,0.8845
03/02/2021,0.9099,N/A,0.9099,0.9099,0.9099
03/01/2021,0.9157,N/A,0.9157,0.9157,0.9157
02/26/2021,0.8883,N/A,0.8883,0.8883,0.8883
02/25/2021,0.8969,N/A,0.8969,0.8969,0.8969
02/24/2021,0.9369,N/A,0.9369,0.9369,0.9369
02/23/2021,0.9267,N/A,0.9267,0.9267,0.9267
02/22/2021,0.9241,N/A,0.9241,0.9241,0.9241
02/19/2021,0.8895,N/A,0.8895,0.8895,0.8895
02/18/2021,0.8873,N/A,0.8873,0.8873,0.8873
02/17/2021,0.8836,N/A,0.8836,0.8836,0.8836
02/16/2021,0.8812,N/A,0.8812,0.8812,0.8812
02/12/2021,0.8727,N/A,0.8727,0.8727,0.8727
02/11/2021,0.8641,N/A,0.8641,0.8641,0.8641
02/10/2021,0.8467,N/A,0.8467,0.8467,0.8467
02/09/2021,0.8693,N/A,0.8693,0.8693,0.8693
02/08/2021,0.8428,N/A,0.8428,0.8428,0.8428
02/05/2021,0.8274,N/A,0.8274,0.8274,0.8274
02/04/2021,0.8428,N/A,0.8428,0.8428,0.8428
02/03/2021,0.8099,N/A,0.8099,0.8099,0.8099
02/02/2021,0.8069,N/A,0.8069,0.8069,0.8069
02/01/2021,0.8003,N/A,0.8003,0.8003,0.8003
01/29/2021,0.8064,N/A,0.8064,0.8064,0.8064
01/28/2021,0.7993,N/A,0.7993,0.7993,0.7993
01/27/2021,0.8084,N/A,0.8084,0.8084,0.8084
01/26/2021,0.8171,N/A,0.8171,0.8171,0.8171
01/25/2021,0.8233,N/A,0.8233,0.8233,0.8233
01/22/2021,0.8156,N/A,0.8156,0.8156,0.8156
01/21/2021,0.8257,N/A,0.8257,0.8257,0.8257
01/20/2021,0.8159,N/A,0.8159,0.8159,0.8159
01/19/2021,0.8115,N/A,0.8115,0.8115,0.8115
01/15/2021,0.807,N/A,0.807,0.807,0.807
01/14/2021,0.8115,N/A,0.8115,0.8115,0.8115
01/13/2021,0.8092,N/A,0.8092,0.8092,0.8092
01/12/2021,0.817,N/A,0.817,0.817,0.817
01/11/2021,0.7812,N/A,0.7812,0.7812,0.7812
01/08/2021,0.7812,N/A,0.7812,0.7812,0.7812
01/07/2021,0.7812,N/A,0.7812,0.7812,0.7812
01/06/2021,0.7812,N/A,0.7812,0.7812,0.7812
01/05/2021,0.7812,N/A,0.7812,0.7812,0.7812
01/04/2021,0.7812,N/A,0.7812,0.7812,0.7812
12/31/2020,0.7812,N/A,0.7812,0.7812,0.7812
12/30/2020,0.8043,1,0.7774,0.7774,0.7774
12/29/2020,0.762,N/A,0.762,0.762,0.762
12/28/2020,0.762,N/A,0.762,0.762,0.762
12/24/2020,0.762,N/A,0.762,0.762,0.762
12/23/2020,0.7701,1,0.7535,0.7535,0.7535
12/22/2020,0.7482,N/A,0.7482,0.7482,0.7482
12/21/2020,0.7476,N/A,0.7476,0.7476,0.7476
12/18/2020,0.7716,N/A,0.7716,0.7716,0.7716
12/17/2020,0.7719,N/A,0.7719,0.7719,0.7719
12/16/2020,0.7565,N/A,0.7565,0.7565,0.7565
12/15/2020,0.7559,N/A,0.7559,0.7559,0.7559
12/14/2020,0.7467,N/A,0.7467,0.7467,0.7467
12/11/2020,0.7408,N/A,0.7408,0.7408,0.7408
12/10/2020,0.7426,N/A,0.7426,0.7426,0.7426
12/09/2020,0.7305,N/A,0.7305,0.7305,0.7305
12/08/2020,0.7198,N/A,0.7198,0.7198,0.7198
12/07/2020,0.7238,N/A,0.7238,0.7238,0.7238
12/04/2020,0.7157,N/A,0.7157,0.7157,0.7157
12/03/2020,0.7111,N/A,0.7111,0.7111,0.7111
12/02/2020,0.716,N/A,0.716,0.716,0.716
12/01/2020,0.7219,N/A,0.7219,0.7219,0.7219
11/30/2020,0.7215,N/A,0.7215,0.7215,0.7215
11/27/2020,0.7324,N/A,0.7324,0.7324,0.7324
11/25/2020,0.7236,N/A,0.7236,0.7236,0.7236
11/24/2020,0.7298,N/A,0.7298,0.7298,0.7298
11/23/2020,0.738,N/A,0.738,0.738,0.738
11/20/2020,0.7088,N/A,0.7088,0.7088,0.7088
11/19/2020,0.6932,N/A,0.6932,0.6932,0.6932
11/18/2020,0.6968,N/A,0.6968,0.6968,0.6968
11/17/2020,0.6911,N/A,0.6911,0.6911,0.6911
11/16/2020,0.6957,N/A,0.6957,0.6957,0.6957
11/13/2020,0.6846,N/A,0.6846,0.6846,0.6846
11/12/2020,0.6848,N/A,0.6848,0.6848,0.6848
11/11/2020,0.6928,N/A,0.6928,0.6928,0.6928
11/10/2020,0.6985,N/A,0.6985,0.6985,0.6985
11/09/2020,0.7,N/A,0.7,0.7,0.7
11/06/2020,0.6862,N/A,0.6862,0.6862,0.6862
11/05/2020,0.7007,N/A,0.7007,0.7007,0.7007
11/04/2020,0.7023,N/A,0.7023,0.7023,0.7023
11/03/2020,0.7024,N/A,0.7024,0.7024,0.7024
11/02/2020,0.6873,N/A,0.6873,0.6873,0.6873
10/30/2020,0.7167,N/A,0.7167,0.7167,0.7167
10/29/2020,0.7167,N/A,0.7167,0.7167,0.7167
10/28/2020,0.6892,1,0.7167,0.7167,0.7167
10/27/2020,0.7203,3,0.724,0.725,0.719
10/26/2020,0.7211,N/A,0.7211,0.7211,0.7211
10/23/2020,0.7194,N/A,0.7194,0.7194,0.7194
10/22/2020,0.7194,N/A,0.7194,0.7194,0.7194
10/21/2020,0.7129,1,0.7165,0.7165,0.7165
10/20/2020,0.6992,N/A,0.6992,0.6992,0.6992
10/19/2020,0.6992,N/A,0.6992,0.6992,0.6992
10/16/2020,0.6992,N/A,0.6992,0.6992,0.6992
10/15/2020,0.6922,N/A,0.6922,0.6922,0.6922
10/14/2020,0.6893,N/A,0.6893,0.6893,0.6893
10/13/2020,0.6883,N/A,0.6883,0.6883,0.6883
10/12/2020,0.6837,N/A,0.6837,0.6837,0.6837
10/09/2020,0.6764,N/A,0.6764,0.6764,0.6764
10/08/2020,0.7102,22,0.6796,0.6798,0.6745
10/07/2020,0.6759,N/A,0.6759,0.6759,0.6759
10/06/2020,0.6603,N/A,0.6603,0.6603,0.6603
10/05/2020,0.6603,N/A,0.6603,0.6603,0.6603
10/02/2020,0.6591,N/A,0.6591,0.6591,0.6591
10/01/2020,0.6591,N/A,0.6591,0.6591,0.6591
09/30/2020,0.6529,N/A,0.6529,0.6529,0.6529
09/29/2020,0.6529,N/A,0.6529,0.6529,0.6529
09/28/2020,0.6569,N/A,0.6569,0.6569,0.6569
09/25/2020,0.642,N/A,0.642,0.642,0.642
09/24/2020,0.642,N/A,0.642,0.642,0.642
09/23/2020,0.642,N/A,0.642,0.642,0.642
09/22/2020,0.642,N/A,0.642,0.642,0.642
09/21/2020,0.642,N/A,0.642,0.642,0.642
09/18/2020,0.642,N/A,0.642,0.642,0.642
09/17/2020,0.642,N/A,0.642,0.642,0.642
09/16/2020,0.642,N/A,0.642,0.642,0.642
09/15/2020,0.642,N/A,0.642,0.642,0.642
09/14/2020,0.642,N/A,0.642,0.642,0.642
09/11/2020,0.642,N/A,0.642,0.642,0.642
09/10/2020,0.642,N/A,0.642,0.642,0.642
09/09/2020,0.642,N/A,0.642,0.642,0.642
09/08/2020,0.6595,N/A,0.6595,0.6595,0.6595
09/04/2020,0.6412,N/A,0.6412,0.6412,0.6412
09/03/2020,0.6356,N/A,0.6356,0.6356,0.6356
09/02/2020,0.6418,N/A,0.6418,0.6418,0.6418
09/01/2020,0.654,3,0.6514,0.6514,0.6514
08/31/2020,0.6496,N/A,0.6496,0.6496,0.6496
08/28/2020,0.6508,N/A,0.6508,0.6508,0.6508
08/27/2020,0.6537,N/A,0.6537,0.6537,0.6537
08/26/2020,0.6498,N/A,0.6498,0.6498,0.6498
08/25/2020,0.6498,N/A,0.6498,0.6498,0.6498
08/24/2020,0.6516,N/A,0.6516,0.6516,0.6516
08/21/2020,0.6373,N/A,0.6373,0.6373,0.6373
08/20/2020,0.6392,N/A,0.6392,0.6392,0.6392
08/19/2020,0.6321,N/A,0.6321,0.6321,0.6321
08/18/2020,0.6239,N/A,0.6239,0.6239,0.6239
08/17/2020,0.6262,N/A,0.6262,0.6262,0.6262
08/14/2020,0.6229,N/A,0.6229,0.6229,0.6229
08/13/2020,0.6243,N/A,0.6243,0.6243,0.6243
08/12/2020,0.6184,N/A,0.6184,0.6184,0.6184
08/11/2020,0.6303,N/A,0.6303,0.6303,0.6303
08/10/2020,0.6234,N/A,0.6234,0.6234,0.6234
08/07/2020,0.6188,N/A,0.6188,0.6188,0.6188
08/06/2020,0.6441,N/A,0.6441,0.6441,0.6441
08/05/2020,0.6436,N/A,0.6436,0.6436,0.6436
08/04/2020,0.6393,N/A,0.6393,0.6393,0.6393
08/03/2020,0.6353,N/A,0.6353,0.6353,0.6353
07/31/2020,0.6103,N/A,0.6103,0.6103,0.6103
07/30/2020,0.6103,N/A,0.6103,0.6103,0.6103
07/29/2020,0.6103,N/A,0.6103,0.6103,0.6103
07/28/2020,0.6069,N/A,0.6069,0.6069,0.6069
07/27/2020,0.6069,N/A,0.6069,0.6069,0.6069
07/24/2020,0.5996,N/A,0.5996,0.5996,0.5996
07/23/2020,0.6168,N/A,0.6168,0.6168,0.6168
07/22/2020,0.6274,N/A,0.6274,0.6274,0.6274
07/21/2020,0.6291,N/A,0.6291,0.6291,0.6291
07/20/2020,0.6299,N/A,0.6299,0.6299,0.6299
07/17/2020,0.6201,N/A,0.6201,0.6201,0.6201
07/16/2020,0.6288,N/A,0.6288,0.6288,0.6288
07/15/2020,0.6259,N/A,0.6259,0.6259,0.6259
07/14/2020,0.6269,N/A,0.6269,0.6269,0.6269
07/13/2020,0.6375,N/A,0.6375,0.6375,0.6375
07/10/2020,0.6471,N/A,0.6471,0.6471,0.6471
07/09/2020,0.6434,N/A,0.6434,0.6434,0.6434
07/08/2020,0.6457,N/A,0.6457,0.6457,0.6457
07/07/2020,0.6374,N/A,0.6374,0.6374,0.6374
07/06/2020,0.6357,N/A,0.6357,0.6357,0.6357
07/02/2020,0.6355,N/A,0.6355,0.6355,0.6355
07/01/2020,0.6308,N/A,0.6308,0.6308,0.6308
06/30/2020,0.6148,N/A,0.6148,0.6148,0.6148
06/29/2020,0.6013,N/A,0.6013,0.6013,0.6013
06/26/2020,0.6026,N/A,0.6026,0.6026,0.6026
06/25/2020,0.6039,N/A,0.6039,0.6039,0.6039
06/24/2020,0.5991,N/A,0.5991,0.5991,0.5991
06/23/2020,0.6304,N/A,0.6304,0.6304,0.6304
06/22/2020,0.6252,N/A,0.6252,0.6252,0.6252
06/19/2020,0.6156,N/A,0.6156,0.6156,0.6156
06/18/2020,0.6117,N/A,0.6117,0.6117,0.6117
06/17/2020,0.6134,N/A,0.6134,0.6134,0.6134
06/16/2020,0.6007,N/A,0.6007,0.6007,0.6007
06/15/2020,0.5901,N/A,0.5901,0.5901,0.5901
06/12/2020,0.5984,N/A,0.5984,0.5984,0.5984
06/11/2020,0.6002,N/A,0.6002,0.6002,0.6002
06/10/2020,0.6051,N/A,0.6051,0.6051,0.6051
06/09/2020,0.6052,N/A,0.6052,0.6052,0.6052
06/08/2020,0.6081,N/A,0.6081,0.6081,0.6081
06/05/2020,0.6179,N/A,0.6179,0.6179,0.6179
06/04/2020,0.6,N/A,0.6,0.6,0.6
06/03/2020,0.6048,N/A,0.6048,0.6048,0.6048
06/02/2020,0.6037,N/A,0.6037,0.6037,0.6037
06/01/2020,0.6006,N/A,0.6006,0.6006,0.6006
05/29/2020,0.5759,N/A,0.5759,0.5759,0.5759
05/28/2020,0.5757,N/A,0.5757,0.5757,0.5757
05/27/2020,0.5834,N/A,0.5834,0.5834,0.5834
05/26/2020,0.5823,N/A,0.5823,0.5823,0.5823
05/22/2020,0.5761,N/A,0.5761,0.5761,0.5761
05/21/2020,0.5806,5,0.5791,0.5811,0.5768
05/20/2020,0.5821,N/A,0.5821,0.5821,0.5821
05/19/2020,0.592,1,0.5841,0.5841,0.5841
05/18/2020,0.578,N/A,0.578,0.578,0.578
05/15/2020,0.5825,N/A,0.5825,0.5825,0.5825
05/14/2020,0.5785,N/A,0.5785,0.5785,0.5785
05/13/2020,0.5746,1,0.5831,0.5831,0.5831
